TABELA CEST 2018;;;;;;;
CÓDIGO SEGMENTO;DESCRIÇÃO SEGMENTO;ITEM;CEST;NCM;DESCRIÇÃO;INÍCIO VIGÊNCIA;FINAL VIGÊNCIA
17;Produtos alimentícios;180;1701800;4012090;Leite do tipo pasteurizado em recipiente de conteúdo inferior ou igual a 1 litro;01/07/2017;
17;Produtos alimentícios;180;1701800;4011090;Leite do tipo pasteurizado em recipiente de conteúdo inferior ou igual a 1 litro;01/07/2017;
17;Produtos alimentícios;181;1701801;4011090;Leite do tipo pasteurizado em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros;01/07/2017;
17;Produtos alimentícios;181;1701801;4012090;Leite do tipo pasteurizado em recipiente de conteúdo superior a 1 litro e inferior ou igual a 5 litros;01/07/2017;
17;Produtos alimentícios;190;1701900;4022130;Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;190;1701900;4029;Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;190;1701900;401402;Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;190;1701900;4022930;Creme de leite, em recipiente de conteúdo inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;191;1701901;4022130;Creme de leite, em recipiente de conteúdo superior a 1 kg;01/07/2017;
17;Produtos alimentícios;191;1701901;4029;Creme de leite, em recipiente de conteúdo superior a 1 kg;01/07/2017;
17;Produtos alimentícios;191;1701901;401402;Creme de leite, em recipiente de conteúdo superior a 1 kg;01/07/2017;
17;Produtos alimentícios;191;1701901;4022930;Creme de leite, em recipiente de conteúdo superior a 1 kg;01/07/2017;
17;Produtos alimentícios;192;1701902;40150;Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg;01/07/2017;
17;Produtos alimentícios;192;1701902;4022920;Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg;01/07/2017;
17;Produtos alimentícios;192;1701902;40110;Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg;01/07/2017;
17;Produtos alimentícios;192;1701902;40120;Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg;01/07/2017;
17;Produtos alimentícios;192;1701902;40210;Outros cremes de leite, em recipiente de conteúdo inferior ou igual a 1kg;01/07/2017;
17;Produtos alimentícios;200;1702000;4029;Leite condensado, em recipiente de conteúdo inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;201;1702001;4029;Leite condensado, em recipiente de conteúdo superior a 1 kg;01/07/2017;
17;Produtos alimentícios;210;1702100;403;Iogurte e leite fermentado em recipiente de conteúdo inferior ou igual a 2 litros;01/07/2017;
17;Produtos alimentícios;211;1702101;403;Iogurte e leite fermentado em recipiente de conteúdo superior a 2 litros;01/07/2017;
17;Produtos alimentícios;220;1702200;4039000;Coalhada;01/07/2017;
17;Produtos alimentícios;230;1702300;406;Requeijão e similares, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;
17;Produtos alimentícios;231;1702301;406;Requeijão e similares, em recipiente de conteúdo superior a 1 kg;01/07/2017;
17;Produtos alimentícios;240;1702400;406;Queijos, exceto os dos CEST 17.024.01, 17.024.02, 17.024.03 e 17.024.04;01/07/2017;
17;Produtos alimentícios;241;1702401;4061010;Queijo muçarela;01/07/2017;
17;Produtos alimentícios;242;1702402;4061090;Queijo minas frescal;01/07/2017;
17;Produtos alimentícios;243;1702403;4061090;Queijo ricota;01/07/2017;
17;Produtos alimentícios;244;1702404;4061090;Queijo petit suisse;01/07/2017;
17;Produtos alimentícios;250;1702500;4051000;Manteiga, em embalagem de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;
17;Produtos alimentícios;251;1702501;4051000;Manteiga, em embalagem de conteúdo superior a 1 kg;01/07/2017;
17;Produtos alimentícios;252;1702502;4059090;Manteiga de garrafa;01/07/2017;
17;Produtos alimentícios;260;1702600;15171000;Margarina e creme vegetal em recipiente de conteúdo inferior ou igual a 500 g, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;
17;Produtos alimentícios;270;1702700;15171000;Margarina e creme vegetal, em recipiente de conteúdo superior a 500 g e inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;
17;Produtos alimentícios;271;1702701;15171000;Margarina e creme vegetal, em recipiente de conteúdo superior a 1 kg;01/07/2017;
17;Produtos alimentícios;272;1702702;151790;Outras margarinas e cremes vegetais em recipiente de conteúdo inferior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;
17;Produtos alimentícios;280;1702800;15162000;Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;
17;Produtos alimentícios;281;1702801;15162000;Gorduras e óleos vegetais e respectivas frações, parcial ou totalmente hidrogenados, interesterificados, reesterificados ou elaidinizados, mesmo refinados, mas não preparados de outro modo, em recipiente de conteúdo superior a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g;01/07/2017;
17;Produtos alimentícios;290;1702900;19019020;Doces de leite;01/07/2017;
17;Produtos alimentícios;300;1703000;19049000;Produtos à base de cereais, obtidos por expansão ou torrefação;01/07/2017;
17;Produtos alimentícios;300;1703000;19041000;Produtos à base de cereais, obtidos por expansão ou torrefação;01/07/2017;
17;Produtos alimentícios;310;1703100;19059090;Salgadinhos diversos;01/07/2017;
17;Produtos alimentícios;320;1703200;20052000;Batata frita, inhame e mandioca fritos;01/07/2017;
17;Produtos alimentícios;330;1703300;20081;Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;331;1703301;20081;Amendoim e castanhas tipo aperitivo, em embalagem de conteúdo superior a 1 kg;01/07/2017;
17;Produtos alimentícios;340;1703400;21032010;Catchup em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g;01/07/2017;
17;Produtos alimentícios;350;1703500;21039091;Condimentos e temperos compostos, incluindo molho de pimenta e outros molhos, em embalagens imediatas de conteúdo inferior ou igual a 1 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 3 g;01/07/2017;
17;Produtos alimentícios;350;1703500;21039021;Condimentos e temperos compostos, incluindo molho de pimenta e outros molhos, em embalagens imediatas de conteúdo inferior ou igual a 1 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 3 g;01/07/2017;
17;Produtos alimentícios;360;1703600;21031010;Molhos de soja preparados em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g;01/07/2017;
17;Produtos alimentícios;370;1703700;21033010;Farinha de mostarda em embalagens de conteúdo inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;380;1703800;21033021;Mostarda preparada em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g;01/07/2017;
17;Produtos alimentícios;390;1703900;21039011;Maionese em embalagens imediatas de conteúdo inferior ou igual a 650 g, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g;01/07/2017;
17;Produtos alimentícios;400;1704000;2002;Tomates preparados ou conservados, exceto em vinagre ou em ácido acético, em embalagens de conteúdo inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;410;1704100;21032010;Molhos de tomate em embalagens imediatas de conteúdo inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;420;1704200;19042000;Barra de cereais;01/07/2017;
17;Produtos alimentícios;420;1704200;19049000;Barra de cereais;01/07/2017;
17;Produtos alimentícios;420;1704200;17049090;Barra de cereais;01/07/2017;
17;Produtos alimentícios;430;1704300;18063220;Barra de cereais contendo cacau;01/07/2017;
17;Produtos alimentícios;430;1704300;18069000;Barra de cereais contendo cacau;01/07/2017;
17;Produtos alimentícios;430;1704300;18063120;Barra de cereais contendo cacau;01/07/2017;
17;Produtos alimentícios;440;1704400;11010010;Farinha de trigo especial, em embalagem inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;441;1704401;11010010;Farinha de trigo especial, em embalagem superior a 1 kg e inferior a 5 kg;01/07/2017;
17;Produtos alimentícios;442;1704402;11010010;Farinha de trigo especial, em embalagem igual a 5 kg;01/07/2017;
17;Produtos alimentícios;443;1704403;11010010;Farinha de trigo especial, em embalagem superior a 5 kg e inferior ou igual a 25 kg;01/07/2017;
17;Produtos alimentícios;444;1704404;11010010;Farinha de trigo especial, em embalagem superior a 25 kg e inferior ou igual a 50 kg;01/07/2017;
17;Produtos alimentícios;445;1704405;11010010;Farinha de trigo comum, em embalagem igual a 5 kg;01/07/2017;
17;Produtos alimentícios;446;1704406;11010010;Farinha de trigo comum, em embalagem superior a 5 kg e inferior ou igual a 25 kg;01/07/2017;
17;Produtos alimentícios;447;1704407;11010010;Farinha de trigo comum, em embalagem superior a 25 kg e inferior ou igual a 50 kg;01/07/2017;
17;Produtos alimentícios;448;1704408;11010010;Farinha de trigo doméstica especial, em embalagem superior a 5 kg e inferior e igual a 10 kg;01/07/2017;
17;Produtos alimentícios;449;1704409;11010010;Farinha de trigo doméstica com fermento, em embalagem superior a 5 kg e inferior e igual a 10 kg;01/07/2017;
17;Produtos alimentícios;4410;1704410;11010010;Farinha de trigo especial, em embalagem superior a 50 Kg;01/07/2017;
17;Produtos alimentícios;4411;1704411;11010010;Farinha de trigo comum, em embalagem inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;4412;1704412;11010010;Farinha de trigo comum, em embalagem superior a 1 kg e inferior a 5 Kg;01/07/2017;
17;Produtos alimentícios;4413;1704413;11010010;Farinha de trigo comum, em embalagem superior a 50 kg;01/07/2017;
17;Produtos alimentícios;4414;1704414;11010010;Farinha de trigo doméstica especial, em embalagem inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;4415;1704415;11010010;Farinha de trigo doméstica especial, em embalagem superior a 1 kg e inferior a 5 Kg;01/07/2017;
17;Produtos alimentícios;4416;1704416;11010010;Farinha de trigo doméstica especial, em embalagem igual a 5 Kg;01/07/2017;
17;Produtos alimentícios;4417;1704417;11010010;Farinha de trigo doméstica especial, em embalagem superior a 10 Kg;01/07/2017;
17;Produtos alimentícios;4418;1704418;11010010;Farinha de trigo doméstica com fermento, em embalagem inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;4419;1704419;11010010;Farinha de trigo doméstica com fermento, em embalagem superior a 1 kg e inferior a 5 Kg;01/07/2017;
17;Produtos alimentícios;4420;1704420;11010010;Farinha de trigo doméstica com fermento, em embalagem igual a 5 Kg;01/07/2017;
17;Produtos alimentícios;4421;1704421;11010010;Farinha de trigo doméstica com fermento, em embalagem superior a 10 Kg;01/07/2017;
17;Produtos alimentícios;4422;1704422;11010010;Outras farinhas de trigo, em embalagem inferior ou igual a 1 kg;01/07/2017;
17;Produtos alimentícios;4423;1704423;11010010;Outras farinhas de trigo, em embalagem superior a 1 kg e inferior a 5 Kg;01/07/2017;
17;Produtos alimentícios;4424;1704424;11010010;Outras farinhas de trigo, em embalagem igual a 5 Kg;01/07/2017;
17;Produtos alimentícios;4425;1704425;11010010;Outras farinhas de trigo, em embalagem superior a 5 Kg e inferior ou igual a 25 kg;01/07/2017;
17;Produtos alimentícios;4426;1704426;11010010;Outras farinhas de trigo, em embalagem superior a 25 Kg e inferior ou igual a 50 kg;01/07/2017;
17;Produtos alimentícios;4427;1704427;11010010;Outras farinhas de trigo, em embalagem superior a 50 Kg;01/07/2017;
17;Produtos alimentícios;450;1704500;11010020;Farinha de mistura de trigo com centeio (méteil);01/07/2017;
17;Produtos alimentícios;460;1704600;19019090;Misturas e preparações para bolos, em embalagem inferior 5 kg;01/07/2017;
17;Produtos alimentícios;460;1704600;19012000;Misturas e preparações para bolos, em embalagem inferior 5 kg;01/07/2017;
17;Produtos alimentícios;461;1704601;19019090;Misturas e preparações para bolos, em embalagem igual a 5 kg;01/07/2017;
17;Produtos alimentícios;461;1704601;19012000;Misturas e preparações para bolos, em embalagem igual a 5 kg;01/07/2017;
17;Produtos alimentícios;462;1704602;19019090;Misturas e preparações para bolos, em embalagem superior a 5 kg e inferior ou igual a 25 Kg;01/07/2017;
17;Produtos alimentícios;462;1704602;19012000;Misturas e preparações para bolos, em embalagem superior a 5 kg e inferior ou igual a 25 Kg;01/07/2017;
17;Produtos alimentícios;463;1704603;19019090;Misturas e preparações para bolos, em embalagem superior a 25 kg e inferior ou igual a 50 Kg;01/07/2017;
17;Produtos alimentícios;463;1704603;19012000;Misturas e preparações para bolos, em embalagem superior a 25 kg e inferior ou igual a 50 Kg;01/07/2017;
